user,lat,lon
Wes,51.40550818365178,-0.15999866277479305
T 9,51.41571782540176,-0.15909958801873345
Ish,51.4176315730513,-0.16122461299472132
Nod,51.42169869744289,-0.16320148317171895
Gra,51.42274227228153,-0.16316043176865766
Sem,51.41654161400615,-0.17222611744101501
Luc,51.427869686905076,-0.1680172549185035
the,51.41649639390352,-0.1782316979209645
Point,51.408652293323925,-0.17316078598972656
Point,51.41769601065349,-0.17315936139972868
Point,51.408652293323925,-0.18756230118679373
Point,51.41769601065349,-0.1875637257767916
Ion,51.39865743037449,-0.19123413577609105
Vla,51.41390009430428,-0.2116934166189112
Ale,51.4247708087654,-0.21770176076793407
Sve,51.40968225120383,-0.16184969713039835
Ang,51.41067533240955,-0.1618549924989322
Den,51.40673973138266,-0.16573094173784084
Die,51.408644660664336,-0.16782705990854813
San,51.40575651499698,-0.16763294202757378
Eme,51.407708674336824,-0.17072108226684654
Bri,51.41673533748372,-0.1688159276325364
Iva,51.421565541028826,-0.1626595263200598
J,51.40753816276391,-0.17473629266883853
Chr,51.40553350078609,-0.17674668764340995
Mar,51.39955264056815,-0.17672385878043825
And,51.41779190060264,-0.17784776813940267
Meh,51.41779180005335,-0.17885274342483934
Ovi,51.41779180005335,-0.17885274342483934
Ehs,51.41779180005335,-0.17885274342483934
Арт,51.401798173194564,-0.19722628216477514
Ale,51.435108478015785,-0.1818682302954396
楊 ,51.41877494262367,-0.2006926419687233
Dou,51.408929476783236,-0.2108158581997526
Fur,51.40651396633519,-0.1829234475223355
Kev,51.41267486292399,-0.18191618318847608
Ser,51.41466192010454,-0.18610323511052185
Mic,51.41466192010454,-0.18610323511052185
Hop,51.410620110323286,-0.19292275168678133
Jan,51.39754482946848,-0.18399473056525906
Ash,51.41877256270902,-0.18707760100414506
Jam,51.40072413743554,-0.1932537481942153
The,51.41863150368884,-0.1989158432422202
Point,51.408652293323925,-0.21636960479363984
Point,51.41769601065349,-0.21636818020364199
Point,51.408652293323925,-0.230771119990707
Point,51.41769601065349,-0.2307725445807049
Pet,51.39756875931941,-0.2292847524554756
Iva,51.41959313812618,-0.20298406786242268
Lua,51.41367655384392,-0.22097241557264216
Ale,51.406763999049474,-0.20198848235238115
Jon,51.41254577898021,-0.2377614792039752
🤪,51.39786270538947,-0.19961106332796524
Mik,51.41864748297433,-0.20701804098884266
Ben,51.413684044028216,-0.2128961437762279
Did,51.42058884431089,-0.20691068884852712
Abd,51.419614078688575,-0.20895070082471404
Daw,51.421565541028826,-0.2058683451239731
MiR,51.39766523845705,-0.2116639038713447
Riz,51.399626182347234,-0.2147512045156263
sj ,51.406602512850064,-0.23031431378392586
Tom,51.40158068356885,-0.2292908982715257
Sop,51.4208256153761,-0.22099846677282867
Point,51.408652293323925,-0.2595784235975531
Point,51.41769601065349,-0.2595769990075552
Point,51.408652293323925,-0.27397993879462024
Point,51.41769601065349,-0.2739813633846181
Mar,51.41862063175459,-0.27170514831983555
Van,51.41536341028527,-0.2979748654963231
And,51.409516184195226,-0.29076269850621955
Sus,51.39835843491697,-0.2904022124425901
Umi,51.41266121746999,-0.2398251991214376
Fer,51.4167260416943,-0.2458409788357641
Pre,51.40656559158797,-0.2529187531869481
HAR,51.40354300851222,-0.2560765558863669
Dov,51.42738558320297,-0.2667791974204455
Rik,51.40358730257205,-0.27551565821094365
Edd,51.399606131539386,-0.27356514957979083
Cri,51.42081131232539,-0.2785542347421649
Mar,51.425802801485325,-0.3562056059301704
Point,51.408652293323925,-0.3027872424014664
Point,51.41769601065349,-0.3027858178114685
Point,51.408652293323925,-0.31718875759853354
Point,51.41769601065349,-0.31719018218853146
Cem,51.41368009700162,-0.3041892309510582
Tom,51.4319978163188,-0.3344952775783653
Van,51.40754479693278,-0.28108592872229954
Edu,51.40549875180631,-0.2811314989636906
Car,51.413692007853754,-0.2800342989273388
Rag,51.40961230293493,-0.2860523966543432
Leo,51.40961002871578,-0.2870503429114496
Ber,51.411656072004824,-0.2880403398532861
Ice,51.406543768513366,-0.2901160245827745
J,51.40758603369106,-0.2920784905906599
Swe,51.412674575195595,-0.2960755448148457
Lam,51.41466737153581,-0.2970763715420892
Reb,51.41268010872191,-0.2991281780532545
Lan,51.399499520607385,-0.2963426001161574
Kin,51.40055056965375,-0.2992877761399713
Som,51.41067626687357,-0.3021996755871688
And,51.41167558266096,-0.3022075515461856
Jad,51.41367713920475,-0.3032154633601436
H. ,51.41366663056336,-0.3001552602229556
ayk,51.41571200187312,-0.30417790776275033
Point,51.435783445312644,-0.3171930335989353
Point,51.44482716264221,-0.31719446042036664
Point,51.435783445312644,-0.3027829664010647
Point,51.44482716264221,-0.3027815395796333
GDM,51.44996944091513,-0.29728684866224103
Arc,51.438788478661365,-0.3070714355210079
Mar,51.4558965216705,-0.3022325800586399
Pau,51.43674639058836,-0.3299232592323962
Sop,51.44486321661329,-0.3259145193097521
Pet,51.4459359495033,-0.3358903681684455
Ale,51.456954176809504,-0.32163878308112953
Dar,51.45002821310037,-0.3347710481603578
Ric,51.452071312271116,-0.33266947818386555
Stu,51.4600473488663,-0.3275114463730968
Mat,51.46402485291253,-0.325534267684099
Ser,51.46601577695482,-0.32455343089538313
Art,51.47200970694816,-0.3216289212466587
Dev,51.47200970694816,-0.3216289212466587
Dav,51.46330595206646,-0.34836513569031113
Ell,51.46234214860529,-0.3534023540136383
Ben,51.474217595403566,-0.33925579254750304
Mo ,51.474283030107614,-0.343174380416408
Jor,51.480155190180206,-0.33230721502710325
Nav,51.48016456823435,-0.33331777432627363
Ion,51.46240216284364,-0.3634357854221429
Soo,51.46542586418399,-0.361331015090484
Man,51.47534213548793,-0.3471096202579248
gwy,51.46340668403092,-0.3644172672946717
KSM,51.480233518587944,-0.3392051042948849
Dri,51.47239974094983,-0.3531417431028171
Ozh,51.47927238760146,-0.34214959389849986
ilk,51.47927238760146,-0.34214959389849986
Jbo,51.46642415944672,-0.3623309667608954
Fer,51.481238964175866,-0.3391881684847609
Gur,51.465436677652406,-0.3643482383068921
Ele,51.47241073569441,-0.3551641724864065
Nir,51.46746735495913,-0.3632693606855895
Tyn,51.47243518619862,-0.3571513015772041
Vol,51.47243518619862,-0.3571513015772041
Svi,51.482262182126505,-0.3411554861556911
Hon,51.471475736231184,-0.3611576405495392
Nei,51.47245914084904,-0.3601588553170317
dhr,51.46949318960918,-0.3652269508550866
Any,51.47545950349521,-0.3570679590451577
Ak ,51.467485715699176,-0.3682986880593257
Vai,51.47842557664138,-0.3530138379982445
Adn,51.47249833274703,-0.3631453243668543
Dia,51.4675041188488,-0.3713104884059573
Amo,51.47152529511029,-0.3681895859470909
Ees,51.475519390641864,-0.3630617321356783
Raj,51.48044191590045,-0.35601663880786705
Aij,51.469566218547,-0.3732260722217195
Dia,51.48047631362344,-0.3579858166218943
夏涵 ,51.4685507241649,-0.3752737010879259
Mic,51.497149647658425,-0.3235612102397857
Ahm,51.46247391911265,-0.3834966184846761
Rem,51.47952219712347,-0.362994113303142
Isi,51.46553056891824,-0.3844143502074023
Abh,51.46453363002139,-0.3864353152618062
Mic,51.471651454447695,-0.3801649642934566
Nao,51.476656864242706,-0.3750089073885038
Man,51.478657246170165,-0.3739615896876698
Rou,51.47064153398354,-0.3852406350222041
Mur,51.47569875664013,-0.38104866171689344
Aym,51.50618082154453,-0.3206335204609128
Val,51.486671873928564,-0.3717763389123751
Ima,51.480724408016364,-0.3809234023198175
Miz,51.489628244981326,-0.3677538683146637
Ali,51.489628244981326,-0.3677538683146637
Vir,51.47773711763506,-0.38602352194112266
Mat,51.506301855971955,-0.3381380634296757
JaG,51.48481585188693,-0.38477675281485296
Bhu,51.48481585188693,-0.38477675281485296
Jah,51.48776677085936,-0.3817634318048184
Jin,51.50345029975869,-0.35283650917372666
ENA,51.48779265168582,-0.382741369073997
Roh,51.496668815533816,-0.36860002880403575
JEY,51.48282819712367,-0.3908809115049977
P B,51.49277645608919,-0.37862462340937625
Ana,51.50939035132685,-0.3449267928645117
Eli,51.50939035132685,-0.3449267928645117
Ami,51.50841766330095,-0.34888468047148546
Eka,51.49967396249063,-0.3695829604824464
🔥,51.49478476274586,-0.3785776445288248
Has,51.5026858315705,-0.3695296628484837
Pru,51.502691164445686,-0.3705234597190347
Tal,51.5046747898108,-0.3674902967896595
apu,51.48590985851972,-0.3988195319912992
Jos,51.49487222898572,-0.3865493565242252
Hem,51.504679244801466,-0.3695226644273287
Shu,51.500772153945505,-0.3785258908476198
Suk,51.50570599581697,-0.3725243659145621
أحم,51.5037440009877,-0.3765231129457049
You,51.495901350112895,-0.3915777036472729
Hus,51.49597847683025,-0.3934779893320191
мус,51.50297432566615,-0.39236391809924415
Mat,51.427553378675114,-0.2903475422799641
Rom,51.432740882818315,-0.3022442036307536
Jam,51.43980823978056,-0.3187800633991043
Ben,51.440808291193456,-0.31676455907512946
Pad,51.452817423912286,-0.3109620921420778
Aja,51.4549076650694,-0.3012587026920015
Point,51.435783445312644,-0.2739585520994647
Point,51.44482716264221,-0.273959978920896
Point,51.435783445312644,-0.25954848490159405
Point,51.44482716264221,-0.2595470580801627
saf,51.43171560434786,-0.258032435689557
Oma,51.44681791588275,-0.17116453390620875
fab,51.4608894597369,-0.17081935983976748
Con,51.42891392448253,-0.15942969128119294
Cod,51.435807458465796,-0.2578046141637195
S,51.43780432847875,-0.25181703079838197
Lø®,51.43878615880247,-0.2468041455194015
Kad,51.445929431918046,-0.2428480628402214
N ,51.445929431918046,-0.2428480628402214
Sam,51.445929431918046,-0.2428480628402214
Sar,51.44696441114895,-0.24087741446210106
I ,51.45002752786337,-0.2439793952100032
Fed,51.447979865192,-0.2408978654224392
Point,51.435783445312644,-0.2307240705999941
Point,51.44482716264221,-0.2307254974214254
Point,51.435783445312644,-0.2163140034021234
Point,51.44482716264221,-0.21631257658069208
İsa,51.44482315694851,-0.2370523475802981
Jai,51.44674604091691,-0.2371561727529149
You,51.451838829956465,-0.2323271720583089
Kri,51.452914685463114,-0.22819409093278856
Fab,51.453919311728384,-0.2281938298687257
Dav,51.45293320070593,-0.2261192298512092
Mar,51.44180232309287,-0.2167459964376084
Oma,51.4408101085571,-0.21574845421304106
J W,51.4428577674041,-0.21481142148677013
Luc,51.443840254160214,-0.2099885189056612
An ,51.44877601619515,-0.21370167020888714
Ale,51.44180537501605,-0.2040136046252866
Dam,51.45173191143289,-0.20964352238867445
Cen,51.42698205310344,-0.2006340487798867
Q6i,51.4229034169672,-0.20450923195970366
Joh,51.45763654082221,-0.20047394544079286
Jav,51.46366862137389,-0.248685627995589
Оля,51.47168469813215,-0.2538329533686498
🥃🏴󠁧,51.47059850333498,-0.25788913682275344
✈️ ,51.46334922169716,-0.2786080134520572
Yug,51.46427584542979,-0.2925576604856988
K.M,51.4817615651944,-0.2549787955073769
Sol,51.475349383378436,-0.2800340381162025
Ham,51.46424446930908,-0.2985284564935181
Kry,51.48051207583924,-0.2711375191171431
Pat,51.47224790050189,-0.28989802606245857
Jam,51.462275230134935,-0.3054009418050336
Dav,51.47825252064593,-0.2910905555245998
Nik,51.48763988183722,-0.2682012354713537
Jok,51.49285403328171,-0.25607115649176515
Jam,51.49596306566229,-0.2499049665023004
ADM,51.492688105448046,-0.2682739351884039
Jor,51.49049897969271,-0.279376123336836
Ju ,51.48833020460908,-0.2884228700208317
Sem,51.48829710233417,-0.29043540935158485
Mat,51.487261118820015,-0.2953537422607275
Nei,51.487261118820015,-0.2953537422607275
Dom,51.49455415261893,-0.27745919454378953
A H,51.50308536786997,-0.24266738708187505
Sal,51.49866684964263,-0.27246330961352844
K1 ,51.49974283389586,-0.2683844436474826
Ale,51.50408904438446,-0.24174502492147826
Ser,51.50297142226458,-0.2540229883894327
Div,51.50407648514693,-0.2437601093036659
jac,51.50182628672603,-0.2643009294491097
Far,51.48305880825304,-0.31219470628680995
Luc,51.50506730621364,-0.2467827589666048
Sam,51.48915526147121,-0.30442909518883593
Fah,51.489141496981965,-0.305425619711857
Dev,51.49014634152696,-0.3044812823915073
Ber,51.48301924401298,-0.31618880272613664
Jho,51.50711289450538,-0.2426815122987724
Mag,51.49323787059519,-0.3005297835394313
T ,51.50376161779519,-0.2704244336406365
Mic,51.506977358873065,-0.2551450684558176
Ped,51.50479157458096,-0.2684278767720483
AD,51.50909445866515,-0.2458358976234005
www,51.509076258843486,-0.248867257921298
Alm,51.509076258843486,-0.248867257921298
Haf,51.495248272290354,-0.3015680886894501
Me ,51.50687461900497,-0.2652918897961607
Asi,51.50904656735396,-0.2519476203726569
R N,51.50467782963899,-0.2765481865262228
She,51.49626953485782,-0.3005883086584402
M A,51.500425156066655,-0.2906715190763985
Gir,51.490063730733176,-0.3154061196156324
Ать,51.507771232909406,-0.27152639629942343
Mas,51.500317661410044,-0.2977262937980307
Abo,51.50346358065102,-0.2907035845130989
Wil,51.50876702681033,-0.2735237933543034
Nei,51.500093988299284,-0.3147637780081049
Moh,51.50421231256487,-0.30786318539589963
19d,51.50732551984579,-0.30188932492031306
Nik,51.50105916803895,-0.317800768036878
Ray,51.50825736016371,-0.3069567581125436
Point,51.435783445312644,-0.1874895891005235
Point,51.44482716264221,-0.1874910159219548
Point,51.435783445312644,-0.1730795219026528
Point,51.44482716264221,-0.1730780950812215
Gus,51.43508612747444,-0.19830389386594405
Mar,51.43711095189954,-0.1972212154837068
Sop,51.44215238582871,-0.19692121375982424
Lui,51.43290387394797,-0.19528720148664666
Ric,51.43282250500536,-0.1932111309181085
M N,51.43996658914736,-0.1920605094044376
Кри,51.44811058555372,-0.1996928498323153
Gia,51.44803681946585,-0.19773290712951605
C,51.42873346876305,-0.1900484562646876
Mic,51.44082916464658,-0.1880575346661023
Ren,51.43770139611817,-0.18508973170686094
Gar,51.448838558962,-0.19197339536818228
Aug,51.4508659207945,-0.19395310411950434
Ali,51.44882082660657,-0.1900484825368573
Ric,51.437651253028534,-0.1821411420563626
Gra,51.446900372670676,-0.18596530635856345
G A,51.45285822554162,-0.19400517508825227
Joh,51.44788916482514,-0.1859936362998557
Ang,51.44788916482514,-0.1859936362998557
Mar,51.45589146111265,-0.19697495997458245
~OM,51.45386194333082,-0.19204381072416266
G J,51.45486693406804,-0.1910752506829894
Str,51.42271385944228,-0.18113170385456032
Mr ,51.43964710885582,-0.1800592991009746
Dan,51.44955417079091,-0.17992085625991447
Ste,51.42974680230322,-0.17821641809841582
Ton,51.440702720893604,-0.1710054385665752
Sat,51.43458777128565,-0.16928106358625766
Den,51.43458777128565,-0.16928106358625766
Osi,51.429666009321096,-0.17134583184085486
Ros,51.44169817050148,-0.16900126514945538
Khi,51.42666662710773,-0.17135564582007665
Emi,51.426641718689424,-0.16938662097164678
Sos,51.44165887279409,-0.1660133973852356
Jua,51.426623599517676,-0.16840324657033207
Unc,51.448823960141624,-0.1747645775699056
Men,51.42758880506198,-0.16643014659919164
tem,51.42758880506198,-0.16643014659919164
Thi,51.44264044600675,-0.16498222073541552
Ozi,51.43654502607585,-0.16217585517021987
Tar,51.44982740610073,-0.17475118938298853
Jan,51.42754933438553,-0.1644666083910219
Was,51.427531513260746,-0.16347867381461134
Dii,51.427531513260746,-0.16347867381461134
Sam,51.425580165730494,-0.16545575569964144
Sim,51.428505879912535,-0.16247735435583732
Mat,51.45184494213039,-0.17474977935522362
A P,51.44556137427175,-0.16185172463413589
Nag,51.452840317121144,-0.1737192353106992
Ela,51.42454234625457,-0.1624869852682469
ف͒ـ,51.42354532971231,-0.16249443398919733
Mar,51.42354532971231,-0.16249443398919733
Yus,51.45383229963606,-0.17270563321094834
Nob,51.45590088006038,-0.17887577138215266
Lio,51.455669817688296,-0.16251149164735496
Point,51.435783445312644,-0.14425510760105287
Point,51.44482716264221,-0.14425653442248418
Point,51.435783445312644,-0.12984504040318218
Point,51.44482716264221,-0.12984361358175087
Bru,51.4316254725751,-0.1558452398594237
TEA,51.437786403614034,-0.15499732869982058
maz,51.4336808346123,-0.1549261831606399
Mar,51.44181998913555,-0.15599861859058034
Leo,51.441817274199856,-0.15499585525546564
clu,51.442817800234025,-0.15299343405169707
Tau,51.44795713021714,-0.15387801392670467
Stu,51.44588467790104,-0.1499519388233896
Kri,51.440802368174296,-0.14584232877465547
The,51.42877609471565,-0.14189344311869787
Lon,51.42573332812847,-0.1438258729226173
Har,51.426746667489155,-0.14285767403140234
vol,51.424752554096145,-0.14092279070199587
Mat,51.457084609854356,-0.1575909044630318
Ed ,51.42374271134279,-0.1409131986654928
BLE,51.45588599502357,-0.14383664488050232
Unc,51.43184051102303,-0.1360769825447425
Mon,51.438788478661365,-0.13413350952312542
Hel,51.43582708053731,-0.13208043393979702
@Mus,51.43777163963668,-0.13219116373375633
Orl,51.43182171315979,-0.13316481095012173
Roy,51.43483990898832,-0.13118034731026712
Abe,51.44379329853282,-0.13705007400211752
Ren,51.42777622148858,-0.13317701649321115
Js,51.4267761046764,-0.13511803575815046
Jea,51.42876172207533,-0.13124348191727184
Ani,51.43783101025933,-0.1271812366259099
Jed,51.43369128723382,-0.12727161388804226
Zul,51.44477194697047,-0.1340668793924192
Hey,51.43882175294077,-0.12721040843575848
Ang,51.43473035894474,-0.12616382311769772
Leo,51.436823986926576,-0.12612380564795986
Car,51.43980724212518,-0.125168458409208
Ala,51.43881289344496,-0.1241420292794886
ala,51.43881289344496,-0.1241420292794886
Man,51.434724788799066,-0.12315261416264947
Ros,51.44278384053006,-0.12615476248775587
God,51.44179004606656,-0.12515735787658994
Dan,51.44677021486879,-0.1321736576064747
Nay,51.44080549012041,-0.12415481481924208
Bia,51.44590347065554,-0.12823527926181766
Sur,51.449788487963026,-0.13899053617817025
Stu,51.437796031879756,-0.1211120316152226
Pau,51.437796031879756,-0.1211120316152226
Ufu,51.449785327382834,-0.13802100439856688
ren,51.44589510845954,-0.12718871825779318
Jos,51.44589510845954,-0.12718871825779318
Jam,51.44280632187518,-0.1231190517305554
Ngo,51.449785327382834,-0.13607914360566814
Jam,51.4448345552776,-0.12511246460948214
Hel,51.42468859373947,-0.12735120302386266
yun,51.44692336467205,-0.12728131120121344
G ,51.449873479809256,-0.1293082220452953
Dan,51.45083931049004,-0.1312338068764907
Cha,51.449938833237034,-0.12635625667796924
Cri,51.45186505101485,-0.13027888293125214
Fra,51.449991923476105,-0.1223390892484818
Ms ,51.4529146146021,-0.12734011373551588
Ste,51.45201354860459,-0.12140059086211485
Arm,51.454931173202546,-0.12635721123509408
Jon,51.45398378087339,-0.12341263953382675
The,51.454983847182156,-0.12342280875717178
VER,51.45691612474539,-0.1283411331245988
Mom,51.458879725428964,-0.1331716217260204
Point,51.435783445312644,-0.10102062610158223
Point,51.44482716264221,-0.10102205292301357
Point,51.435783445312644,-0.08661055890371155
Point,51.44482716264221,-0.08660913208228024
D B,51.43570594785746,-0.11973977777467627
Dan,51.43134334744684,-0.07198100632344974
And,51.436743834216145,-0.11675225107532045
MC ,51.42762618419254,-0.07049754503886882
G,51.44182841062528,-0.1137615237941717
Ren,51.44489365940051,-0.11774276997636547
Jam,51.4408055876748,-0.11276429129553102
😉,51.437784411839935,-0.11075615143187424
Jún,51.444880212728435,-0.11474328559083702
Sno,51.43680488895399,-0.10675305340498437
Lor,51.43680488895399,-0.10675305340498437
PED,51.44080166859503,-0.1077281796189339
Bea,51.437818055729544,-0.1057237476153284
Nig,51.437818055729544,-0.1057237476153284
Amb,51.44080549012041,-0.10671085168552233
D L,51.44080514070749,-0.10569157157767299
Asi,51.4427969259496,-0.10673494729209458
Eli,51.43981160113612,-0.10466918769110392
Har,51.44899213694149,-0.11260536986468694
Kim,51.440802368174296,-0.10260784727518484
For,51.45205701821981,-0.11550763745569095
Die,51.440808291193456,-0.10059215157777658
And,51.45203785623107,-0.11248765362929798
Duc,51.45203785623107,-0.11248765362929798
Umu,51.45203785623107,-0.11248765362929798
D ,51.45409133923118,-0.11643376213649465
Ros,51.45407825406929,-0.11543896894237805
Ber,51.45507203526901,-0.11441043737437125
Kel,51.45610448984746,-0.11638060054167995
P M,51.447837120302275,-0.10058941987068366
Lia,51.45609024561476,-0.11538303545010704
Ang,51.45286861610313,-0.100595914330306
Tho,51.45897695500533,-0.10643370192568767
Dan,51.458922630038,-0.10254544556271868
Ton,51.43574724522063,-0.11074657499456736
Smi,51.43979974144978,-0.0918773242644136
Fed,51.43367224091137,-0.1136885613018539
Ame,51.4336667929496,-0.1146894181297507
KIE,51.42670536225469,-0.10253215727245353
rei,51.44487528261061,-0.1117449194600484
Rya,51.44179096482,-0.08295089904358757
Sam,51.447762797380236,-0.09088508398585196
Y H,51.42353405655877,-0.11436401986516535
Mar,51.45183451323921,-0.09866140747232112
Pau,51.45205086731423,-0.11348730390887272
N,51.45105469307191,-0.1185527218041618
Yai,51.45486035399477,-0.09865378177279416
Ros,51.455987061487576,-0.10741970399952758
Mar,51.45599457338876,-0.10842815422904288
Kel,51.45606170019498,-0.1123794680653053
Point,51.435783445312644,-0.057786144602111636
Point,51.44482716264221,-0.05778757142354296
Point,51.435783445312644,-0.043376077404240966
Point,51.44482716264221,-0.04337465058280965
Dav,51.427937880804,-0.06847912702003467
Nik,51.44478984187146,-0.06910896973898935
Lee,51.43877618515616,-0.06415294653658239
Ste,51.43386127553257,-0.062252444118071966
H J,51.42687916180212,-0.06550802435846602
Pie,51.446749332422286,-0.062255738036377614
Lil,51.43470886960321,-0.057283722818219626
sar,51.43569253213264,-0.05409839279013206
Moh,51.433644436292184,-0.049044927820700336
Juh,51.43365022441063,-0.04802887759086204
Car,51.43065932893808,-0.05005693557083215
Lei,51.429667190701046,-0.052136528826101584
Dmi,51.42871176607501,-0.05629119088726589
Cyn,51.43365283537925,-0.04699383468852181
Mis,51.44080791793004,-0.04902069862025736
Ala,51.43031533488446,-0.05264752669718874
🔥🔥 ,51.43069344888146,-0.04590898246040074
J G,51.43071310899208,-0.04487905618114283
Pab,51.42869667682695,-0.04590632123174592
W,51.42567622852173,-0.05318769368217227
loz,51.42769592249174,-0.045908637751476966
Asa,51.42471211568138,-0.05733169594212735
Coo,51.42469991130814,-0.056298893075889776
L,51.446963814290726,-0.05109294422818954
Si ,51.42983505680608,-0.039737827126226234
Emu,51.44184005445282,-0.03992842207127318
Nan,51.43189462144346,-0.037790197814176515
Nea,51.42783271576018,-0.03870089153991793
Chr,51.424727282132615,-0.04280045860219496
K ,51.423703880838566,-0.04385247156593052
pm2,51.442845568704605,-0.03703204974011407
Dam,51.44284217701438,-0.03604434786247592
Boo,51.4258332610913,-0.03766385154913349
Mic,51.44776270362424,-0.04078128290988548
L. ,51.42479378218264,-0.03869384129062105
L ,51.43387028854953,-0.031991909158425084
Vit,51.429960806733725,-0.029800643940529264
Kxn,51.44870002437701,-0.03386514880760762
Kia,51.43587052805068,-0.02605832453868289
Cla,51.42391615568415,-0.03159029058010765
Hoo,51.43881656586233,-0.026091541695294453
Gha,51.45593284173088,-0.04695113482815515
Dad,51.454861543188684,-0.04176029061146733
Lea,51.45377569245432,-0.03768518816940036
Mr ,51.453736726653936,-0.03566398804807027
( A,51.425010965524514,-0.02561502424257902
Liz,51.445732709487906,-0.025042659392955944
Riv,51.45687888667847,-0.041785731141426016
Vin,51.457896284751975,-0.04280451258429132
Lou,51.444723754717494,-0.021071447398195383
M ,51.449640439282895,-0.02390212460938236
Ral,51.45777652122153,-0.0356161269012701
Ant,51.448654390111244,-0.021953971340355004
Kev,51.46092338028491,-0.04382755350384298
Adr,51.46466872640211,-0.07676422248604395
Lui,51.47584478763627,-0.028376373134746342
Raf,51.48305910342384,-0.05007444612214665
Dan,51.475649228311575,-0.015159585035773769
Tol,51.481906932773256,-0.02936267428589078
Yon,51.481714209379994,-0.016064499929968785
زوه,51.48683953371192,-0.08004082904546911
Rol,51.48902602008873,-0.035546740932070706
Rom,51.49102466669852,-0.06667056637265123
D.M,51.49108105750796,-0.041783181934756115
Tal,51.49411793179616,-0.05109064803414093
Mr.,51.486687744402104,-0.010929394817998823
Dan,51.49492694219694,-0.07903566637655579
Asi,51.45930472331675,0.031206380214972507
咖啡 ,51.4652222404026,0.029435679330738308
Mat,51.4981335281805,-0.046902170538390686
Sch,51.49912942822893,-0.058324619500877625
Mo,51.499100407511214,-0.06355992117884107
Man,51.37931266717587,-0.05118735393889898
Enz,51.49900587838634,-0.02624294331230213
shr,51.49790600508659,-0.019012232418209908
A A,51.49471645270171,-0.006803337751244011
Iam,51.48524880822155,0.02021518145149613
Dre,51.503023212671344,-0.025201256565092086
Sun,51.46518949671565,0.04534046308652208
Ini,51.50718162758317,-0.05627907091259761
Mos,51.50186412835969,-0.012863946036288522
Moe,51.50818734759121,-0.04690829661128633
Ale,51.50605982909878,-0.026245013908764124
And,51.50479157458096,-0.005672271232194201
Jok,51.50794162338303,-0.014864294131408282
Tho,51.47008064721305,0.06243624578830094
Ale,51.507615458069246,0.008584869750607897
Ter,51.486975225967036,0.049184781498945535
She,51.49816339815454,0.03360996701853915
AK,51.49197881733007,0.04936817568994839
Mik,51.48782701940189,0.06715398560541988
Yur,51.50812017870203,0.04485299942078325
Mar,51.4918319015439,0.06827465267305655
Har,51.507899631324044,0.061885364677432726
R ,51.49980340835745,0.07549812019469418
Rod,51.50578047007329,0.06984348643594247
afo,51.505710604867,0.07977069881460949
Point,51.435783445312644,-0.014551663102641018
Point,51.44482716264221,-0.014553089924072341
Point,51.435783445312644,-0.00014159590477034244
Point,51.44482716264221,-0.00014016908333902307
Hen,51.43577638601375,-0.019879439892417267
Lor,51.43876633160187,-0.018963315322643885
Moe,51.42969889108394,-0.012023472883046848
Tré,51.42969889108394,-0.012023472883046848
Gho,51.426667095965904,-0.007864222272077113
Ema,51.444928300256976,-0.007847656003987494
Gio,51.444928300256976,-0.006845603003423851
007,51.432817653886566,0.0014596297591029724
Bry,51.432847904330615,0.002449998894448523
